ID,study,study_label,type_long,event.e,n.e,mean.e,lower.e,upper.e,sd.e,se.e,event.c,n.c,mean.c,lower.c,upper.c,sd.c,se.c,ROB,outcome,AB,TE,lower,upper,est.type,Notes,type,outcome_asis,domain,study_design,rob,forest_plot_id,forest_plot_title,follow_up,rr_estimate,rr_lower,rr_upper,n_vax_outcome,n_vax_no_outcome,n_unvax_outcome,n_unvax_no_outcome,tau_sq,i_sq,p
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Pertussis Infection: Infants,Effectiveness,Observational,,1,Pertussis Infection: Infants (Effectiveness) - Observational,,0.812755167,0.465396438,1.419372619,,,,,0.074026182,0.553158968,0.0623
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Congenital Abnormalities,Safety - infant,Observational,,2,Congenital Abnormalities (Safety - infant) - Observational,,0.455565637,0.000164454,1261.991892,,,,,0.489146749,0.626016605,0.102
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Congenital Abnormalities,Safety - infant,RCT,,3,Congenital Abnormalities (Safety - infant) - RCT,,0.988403853,0.050887503,19.19807647,,,,,0.577113409,0.267324979,0.255
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Low Birth Weight,Safety - infant,Observational,,4,Low Birth Weight (Safety - infant) - Observational,,1.208748103,0.986795459,1.480622922,,,,,0,0,0.8
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Neonatal Death,Safety - infant,Observational,,5,Neonatal Death (Safety - infant) - Observational,,0.557286849,0.155789102,1.99351962,,,,,0,0,0.459
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Neonatal Death,Safety - infant,RCT,,6,Neonatal Death (Safety - infant) - RCT,,0.785714286,0.134606882,4.58629551,,,,,,,
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Small for Gestational Age (growth restriction),Safety - infant,Observational,,7,Small for Gestational Age (growth restriction) (Safety - infant) - Observational,,0.934466408,0.486197947,1.796032818,,,,,0.037046611,0.584064117,0.0903
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Fever,Safety - maternal,Observational,,8,Fever (Safety - maternal) - Observational,,2.013553256,0.554135679,7.316613732,,,,,0.257951487,0.637034429,0.0408
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Fever,Safety - maternal,RCT,,9,Fever (Safety - maternal) - RCT,,1.514943323,0.695084677,3.301832633,,,,,0,0,0.921
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Gestational Diabetes,Safety - maternal,Observational,,10,Gestational Diabetes (Safety - maternal) - Observational,,1.05005084,1.017112476,1.084055887,,,,,0.194396635,0.729675563,0.0544
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Gestational Diabetes,Safety - maternal,RCT,,11,Gestational Diabetes (Safety - maternal) - RCT,,0.562329803,0.062602802,5.051128675,,,,,0,0,0.749
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Preeclampsia or Eclampsia (Hypertensive Disorders),Safety - maternal,Observational,,12,Preeclampsia or Eclampsia (Hypertensive Disorders) (Safety - maternal) - Observational,,0.889726734,0.335558894,2.359090094,,,,,0.276377444,0.794758051,0.00218
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Preeclampsia or Eclampsia (Hypertensive Disorders),Safety - maternal,RCT,,13,Preeclampsia or Eclampsia (Hypertensive Disorders) (Safety - maternal) - RCT,,0.582253141,0.373962279,0.9065586,,,,,0,0,0.961
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Other Adverse Events,Safety - maternal,Observational,,14,Other Adverse Events (Safety - maternal) - Observational,,1.302664628,0.940357885,1.804563091,,,,,0.039792572,0.827246389,<0.001
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Other Adverse Events,Safety - maternal,RCT,,15,Other Adverse Events (Safety - maternal) - RCT,,0.874944251,0.396942787,1.928558642,,,,,0.058953855,0.602534779,0.0808
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Other Pregnancy-related Adverse Events,Safety - maternal,RCT,,16,Other Pregnancy-related Adverse Events (Safety - maternal) - RCT,,1.000222121,0.658937835,1.518268096,,,,,0,0,0.632
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,"Other Placental Conditions (e.g., abruption)",Safety - maternal,Observational,,17,"Other Placental Conditions (e.g., abruption) (Safety - maternal) - Observational",,1.01558872,0.960665867,1.073651603,,,,,0,0,0.748
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,"Other Placental Conditions (e.g., abruption)",Safety - maternal,RCT,,18,"Other Placental Conditions (e.g., abruption) (Safety - maternal) - RCT",,0.956458169,0.307351098,2.976440417,,,,,9.577576213,0.811413209,0.0213
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Preterm Birth (Premature Delivery),Safety - maternal,Observational,,19,Preterm Birth (Premature Delivery) (Safety - maternal) - Observational,,0.694379751,0.53304382,0.904547094,,,,,0.079587386,0.947030695,<0.001
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Preterm Birth (Premature Delivery),Safety - maternal,RCT,,20,Preterm Birth (Premature Delivery) (Safety - maternal) - RCT,,0.997269588,0.73826903,1.347133079,,,,,0,0,0.955
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Serious Adverse Events,Safety - maternal,Observational,,21,Serious Adverse Events (Safety - maternal) - Observational,,5.066195744,4.672293481,5.493306322,,,,,0,0,0.992
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Serious Adverse Events,Safety - maternal,RCT,,22,Serious Adverse Events (Safety - maternal) - RCT,,0.963317843,0.673330605,1.378195584,,,,,0,0,0.707
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Stillbirth,Safety - maternal,Observational,,23,Stillbirth (Safety - maternal) - Observational,,0.528175181,0.181498463,1.537032425,,,,,0,0,0.63
,,Pooled,,,,,,,,,,,,,,,,,,,,,,,,,Stillbirth,Safety - maternal,RCT,,24,Stillbirth (Safety - maternal) - RCT,,0.823531214,0.056346333,12.03634069,,,,,0,0,0.526
763,Chong 2022,Chong 2022,Non-randomized studies,0,8,,,,,,18,25,,,,,,Critical,Infect,,,,,,,NRS,Pertussis Infection: Infants,Effectiveness,Observational,Critical,1,Pertussis Infection: Infants (Effectiveness) - Observational,,0.081081081,0.005450862,1.20607382,0,8,18,7,,,
1667,Hincapie Palacio 2018,Hincapie Palacio 2018,Non-randomized studies,2,745,,,,,,0,260,,,,,,Critical,Infect,,,,,,,NRS,Pertussis Infection: Infants,Effectiveness,Observational,Critical,1,Pertussis Infection: Infants (Effectiveness) - Observational,,1.747149564,0.084149977,36.27489534,2,743,0,260,,,
2030,Khodr 2017,Khodr 2017,Non-randomized studies,1,5726,,,,,,14,93708,,,,,,Critical,Infect,,,,,,,NRS,Pertussis Infection: Infants,Effectiveness,Observational,Critical,1,Pertussis Infection: Infants (Effectiveness) - Observational,,1.168953645,0.153737564,8.888215657,1,5725,14,93694,,,
3777,Skoff 2024,Skoff 2024,Non-randomized studies,33,175,,,,,,142,494,,,,,,Critical,Infect,,,,,,Removed a: Vaccination before pregnancy; kept b: Vaccination during pregnancy,NRS,Pertussis Infection: Infants,Effectiveness,Observational,Critical,1,Pertussis Infection: Infants (Effectiveness) - Observational,,0.656016097,0.468218925,0.919136531,33,142,142,352,,,
4316,Winter 2017,Winter 2017,Non-randomized studies,36,37,,,,,,324,329,,,,,,Critical,Infect,,,,,,,NRS,Pertussis Infection: Infants,Effectiveness,Observational,Critical,1,Pertussis Infection: Infants (Effectiveness) - Observational,,0.987987988,0.934783185,1.044221035,36,1,324,5,,,
2002,Kerr 2020,Kerr 2020,Non-randomized studies,332,909,,,,,,12432,4822,,,,,,Critical,Inborn,,,,,,,NRS,Congenital Abnormalities,Safety - infant,Observational,Critical,2,Congenital Abnormalities (Safety - infant) - Observational,,,,,332,577,12432,-7610,,,
3561,Sancovski 2019,Sancovski 2019,Non-randomized studies,5,1119,,,,,,22,1248,,,,,,Critical,Inborn,,,,,,,NRS,Congenital Abnormalities,Safety - infant,Observational,Critical,2,Congenital Abnormalities (Safety - infant) - Observational,,0.253473068,0.096309411,0.667106108,5,1114,22,1226,,,
VB2020,Maertens 2016,Maertens 2016,Non-randomized studies,0,57,,,,,,0,42,,,,,,Critical,Inborn,,,,,,,NRS,Congenital Abnormalities,Safety - infant,Observational,Critical,2,Congenital Abnormalities (Safety - infant) - Observational,,,,,0,57,0,42,,,
VB2020,Morgan 2015,Morgan 2015,Non-randomized studies,84,7152,,,,,,3,226,,,,,,Critical,Inborn,,,,,,,NRS,Congenital Abnormalities,Safety - infant,Observational,Critical,2,Congenital Abnormalities (Safety - infant) - Observational,,0.884787472,0.281842816,2.777608036,84,7068,3,223,,,
1550,Haidara 2024,Haidara 2024,Randomized studies,4,126,,,,,,0,66,,,,,,Low,Inborn,,,,,,,RCT,Congenital Abnormalities,Safety - infant,RCT,Low,3,Congenital Abnormalities (Safety - infant) - RCT,,4.731225296,0.258595685,86.56174137,4,122,0,66,,,
3201,Perrett 2022,Perrett 2022,Randomized studies,9,341,,,,,,8,346,,,,,,Low,Inborn,,,,,,,RCT,Congenital Abnormalities,Safety - infant,RCT,Low,3,Congenital Abnormalities (Safety - infant) - RCT,,1.141495601,0.445644932,2.923879786,9,332,8,338,,,
13443,Hoang 2016,Hoang 2016,Randomized studies,0,52,,,,,,0,48,,,,,,High,Inborn,,,,,,,RCT,Congenital Abnormalities,Safety - infant,RCT,High,3,Congenital Abnormalities (Safety - infant) - RCT,,,,,0,52,0,48,,,
VB2020,Munoz 2014,Munoz 2014,Randomized studies,1,33,,,,,,2,15,,,,,,Low,Inborn,,,,,,,RCT,Congenital Abnormalities,Safety - infant,RCT,Low,3,Congenital Abnormalities (Safety - infant) - RCT,,0.227272727,0.022298936,2.316383723,1,32,2,13,,,
4316,Winter 2017,Winter 2017,Non-randomized studies,2,38,,,,,,16,306,,,,,,Critical,Lowgrow,,,,,,,NRS,Low Birth Weight,Safety - infant,Observational,Critical,4,Low Birth Weight (Safety - infant) - Observational,,1.006578947,0.240685447,4.20964869,2,36,16,290,,,
VB2020,Donegan 2014,Donegan 2014,Non-randomized studies,126,6185,,,,,,311,18523,,,,,,Critical,Lowgrow,,,,,,,NRS,Low Birth Weight,Safety - infant,Observational,Critical,4,Low Birth Weight (Safety - infant) - Observational,,1.213337943,0.988471941,1.489358375,126,6059,311,18212,,,
1667,Hincapie Palacio 2018,Hincapie Palacio 2018,Non-randomized studies,5,745,,,,,,2,260,,,,,,Critical,Neomort,,,,,,,NRS,Neonatal Death,Safety - infant,Observational,Critical,5,Neonatal Death (Safety - infant) - Observational,,0.872483221,0.170302866,4.469842413,5,740,2,258,,,
3561,Sancovski 2019,Sancovski 2019,Non-randomized studies,0,1119,,,,,,8,1248,,,,,,Critical,Neomort,,,,,,,NRS,Neonatal Death,Safety - infant,Observational,Critical,5,Neonatal Death (Safety - infant) - Observational,,0.065601765,0.003790602,1.135331975,0,1119,8,1240,,,
4316,Winter 2017,Winter 2017,Non-randomized studies,0,49,,,,,,6,371,,,,,,Critical,Neomort,,,,,,,NRS,Neonatal Death,Safety - infant,Observational,Critical,5,Neonatal Death (Safety - infant) - Observational,,0.577311577,0.033023416,10.09249497,0,49,6,365,,,
VB2020,Donegan 2014,Donegan 2014,Non-randomized studies,2,6185,,,,,,6,18523,,,,,,Critical,Neomort,,,,,,,NRS,Neonatal Death,Safety - infant,Observational,Critical,5,Neonatal Death (Safety - infant) - Observational,,0.998275397,0.201533328,4.944858403,2,6183,6,18517,,,
VB2020,Morgan 2015,Morgan 2015,Non-randomized studies,2,7152,,,,,,0,226,,,,,,Critical,Neomort,,,,,,,NRS,Neonatal Death,Safety - infant,Observational,Critical,5,Neonatal Death (Safety - infant) - Observational,,0.158336246,0.007623112,3.288731358,2,7150,0,226,,,
1550,Haidara 2024,Haidara 2024,Randomized studies,3,126,,,,,,2,66,,,,,,Low,Neomort,,,,,,,RCT,Neonatal Death,Safety - infant,RCT,Low,6,Neonatal Death (Safety - infant) - RCT,,0.785714286,0.134602518,4.586444195,3,123,2,64,,,
3201,Perrett 2020,Perrett 2020,Randomized studies,0,341,,,,,,0,346,,,,,,Low,Neomort,,,,,,,RCT,Neonatal Death,Safety - infant,RCT,Low,6,Neonatal Death (Safety - infant) - RCT,,,,,0,341,0,346,,,
417,Berenson 2016,Berenson 2016,Non-randomized studies,46,1109,,,,,,31,650,,,,,,Critical,Nogrow,,,,,,,NRS,Small for Gestational Age (growth restriction),Safety - infant,Observational,Critical,7,Small for Gestational Age (growth restriction) (Safety - infant) - Observational,,0.869716978,0.55731293,1.357240398,46,1063,31,619,,,
1778,Immink 2023,Immink 2023,Non-randomized studies,51,685,,,,,,232,2369,,,,,,Critical,Nogrow,,,,,,,NRS,Small for Gestational Age (growth restriction),Safety - infant,Observational,Critical,7,Small for Gestational Age (growth restriction) (Safety - infant) - Observational,,0.76025044,0.568325175,1.016989494,51,634,232,2137,,,
3561,Sancovski 2019,Sancovski 2019,Non-randomized studies,69,1119,,,,,,62,1248,,,,,,Critical,Nogrow,,,,,,,NRS,Small for Gestational Age (growth restriction),Safety - infant,Observational,Critical,7,Small for Gestational Age (growth restriction) (Safety - infant) - Observational,,1.241200381,0.889339898,1.732271754,69,1050,62,1186,,,
1442,Glover 2020,Glover 2020,Non-randomized studies,44,7886,,,,,,22,4188,,,,,,Critical,Fever,,,,,,,NRS,Fever,Safety - maternal,Observational,Critical,8,Fever (Safety - maternal) - Observational,,1.06213543,0.637543387,1.769497879,44,7842,22,4166,,,
2944,Nguyen 2025,Nguyen 2025,Non-randomized studies,3,281,,,,,,1,204,,,,,,Critical,Fever,,,,,,,NRS,Fever,Safety - maternal,Observational,Critical,8,Fever (Safety - maternal) - Observational,,2.177935943,0.228174773,20.78847238,3,278,1,203,,,
VB2020,Kharbanda 2016,Kharbanda 2016,Non-randomized studies,15,53855,,,,,,6,109253,,,,,,Critical,Fever,,,,,,,NRS,Fever,Safety - maternal,Observational,Critical,8,Fever (Safety - maternal) - Observational,,5.071627518,1.967862781,13.07073132,15,53840,6,109247,,,
VB2020,Maertens 2016,Maertens 2016,Non-randomized studies,1,57,,,,,,0,42,,,,,,Critical,Fever,,,,,,,NRS,Fever,Safety - maternal,Observational,Critical,8,Fever (Safety - maternal) - Observational,,2.217391304,0.092579949,53.10895348,1,56,0,42,,,
3201,Perrett 2020,Perrett 2020,Randomized studies,4,341,,,,,,3,346,,,,,,Low,Fever,,,,,,,RCT,Fever,Safety - maternal,RCT,Low,9,Fever (Safety - maternal) - RCT,,1.352883675,0.305060135,5.999781776,4,337,3,343,,,
3810,Sompagdee 2020,Sompagdee 2020,Randomized studies,0,87,,,,,,0,13,,,,,,High,Fever,,,,,,Summed the exposed numbers; a: Seronegativity with Tdap; b: Seropositivity with Tdap,RCT,Fever,Safety - maternal,RCT,High,9,Fever (Safety - maternal) - RCT,,,,,0,87,0,13,,,
13443,Hoang 2016,Hoang 2016,Randomized studies,1,52,,,,,,0,48,,,,,,High,Fever,,,,,,,RCT,Fever,Safety - maternal,RCT,High,9,Fever (Safety - maternal) - RCT,,2.771428571,0.11562422,66.42912993,1,51,0,48,,,
VB2020,Munoz 2014,Munoz 2014,Randomized studies,1,33,,,,,,0,15,,,,,,Low,Fever,,,,,,,RCT,Fever,Safety - maternal,RCT,Low,9,Fever (Safety - maternal) - RCT,,1.388059701,0.059867726,32.18277812,1,32,0,15,,,
374,Becerra-Culqui 2018,Becerra-Culqui 2018,Non-randomized studies,6238,39077,,,,,,6513,42916,,,,,,Critical,Matdiab,,,,,,,NRS,Gestational Diabetes,Safety - maternal,Observational,Critical,10,Gestational Diabetes (Safety - maternal) - Observational,,1.051870594,1.01884162,1.085970305,6238,32839,6513,36403,,,
3561,Sancovski 2019,Sancovski 2019,Non-randomized studies,10,1119,,,,,,22,1248,,,,,,Critical,Matdiab,,,,,,,NRS,Gestational Diabetes,Safety - maternal,Observational,Critical,10,Gestational Diabetes (Safety - maternal) - Observational,,0.506946137,0.241111174,1.065875054,10,1109,22,1226,,,
358,Barug 2019,Barug 2019,Randomized studies,0,58,,,,,,1,60,,,,,,Low,Matdiab,,,,,,,RCT,Gestational Diabetes,Safety - maternal,RCT,Low,11,Gestational Diabetes (Safety - maternal) - RCT,,0.344729345,0.01432971,8.29314229,0,58,1,59,,,
3201,Perrett 2020,Perrett 2020,Randomized studies,0,341,,,,,,0,346,,,,,,Low,Matdiab,,,,,,,RCT,Gestational Diabetes,Safety - maternal,RCT,Low,11,Gestational Diabetes (Safety - maternal) - RCT,,,,,0,341,0,346,,,
3810,Sompagdee 2020,Sompagdee 2020,Randomized studies,12,87,,,,,,3,13,,,,,,Some concerns,Matdiab,,,,,,,RCT,Gestational Diabetes,Safety - maternal,RCT,Some concerns,11,Gestational Diabetes (Safety - maternal) - RCT,,0.597701149,0.19444457,1.837267372,12,75,3,10,,,
374,Becerra-Culqui 2018,Becerra-Culqui 2018,Non-randomized studies,3139,39077,,,,,,3514,42916,,,,,,Critical,Mathyp,,,,,,,NRS,Preeclampsia or Eclampsia (Hypertensive Disorders),Safety - maternal,Observational,Critical,12,Preeclampsia or Eclampsia (Hypertensive Disorders) (Safety - maternal) - Observational,,0.981041954,0.936801682,1.027371464,3139,35938,3514,39402,,,
3561,Sancovski 2019,Sancovski 2019,Non-randomized studies,23,1119,,,,,,62,1248,,,,,,Critical,Mathyp,,,,,,,NRS,Preeclampsia or Eclampsia (Hypertensive Disorders),Safety - maternal,Observational,Critical,12,Preeclampsia or Eclampsia (Hypertensive Disorders) (Safety - maternal) - Observational,,0.41373346,0.258151913,0.663080022,23,1096,62,1186,,,
VB2020,Donegan 2014,Donegan 2014,Non-randomized studies,22,6185,,,,,,54,18523,,,,,,Critical,Mathyp,,,,,,,NRS,Preeclampsia or Eclampsia (Hypertensive Disorders),Safety - maternal,Observational,Critical,12,Preeclampsia or Eclampsia (Hypertensive Disorders) (Safety - maternal) - Observational,,1.220114375,0.743817298,2.001404232,22,6163,54,18469,,,
VB2020,Maertens 2016,Maertens 2016,Non-randomized studies,6,57,,,,,,2,42,,,,,,Critical,Mathyp,,,,,,,NRS,Preeclampsia or Eclampsia (Hypertensive Disorders),Safety - maternal,Observational,Critical,12,Preeclampsia or Eclampsia (Hypertensive Disorders) (Safety - maternal) - Observational,,2.210526316,0.469224609,10.41383274,6,51,2,40,,,
358,Barug 2019,Barug 2019,Randomized studies,1,58,,,,,,1,60,,,,,,Low,Mathyp,,,,,,,RCT,Preeclampsia or Eclampsia (Hypertensive Disorders),Safety - maternal,RCT,Low,13,Preeclampsia or Eclampsia (Hypertensive Disorders) (Safety - maternal) - RCT,,1.034482759,0.06624737,16.15391784,1,57,1,59,,,
1550,Haidara 2024,Haidara 2024,Randomized studies,2,133,,,,,,2,67,,,,,,Low,Mathyp,,,,,,,RCT,Preeclampsia or Eclampsia (Hypertensive Disorders),Safety - maternal,RCT,Low,13,Preeclampsia or Eclampsia (Hypertensive Disorders) (Safety - maternal) - RCT,,0.503759398,0.072545857,3.498111961,2,131,2,65,,,
3201,Perrett 2020,Perrett 2020,Randomized studies,5,341,,,,,,10,346,,,,,,Low,Mathyp,,,,,,,RCT,Preeclampsia or Eclampsia (Hypertensive Disorders),Safety - maternal,RCT,Low,13,Preeclampsia or Eclampsia (Hypertensive Disorders) (Safety - maternal) - RCT,,0.507331378,0.175229652,1.4688446,5,336,10,336,,,
3810,Sompagdee 2020,Sompagdee 2020,Randomized studies,4,87,,,,,,0,13,,,,,,Some concerns,Mathyp,,,,,,,RCT,Preeclampsia or Eclampsia (Hypertensive Disorders),Safety - maternal,RCT,Some concerns,13,Preeclampsia or Eclampsia (Hypertensive Disorders) (Safety - maternal) - RCT,,1.388571429,0.079122429,24.36895136,4,83,0,13,,,
VB2020,Halperin 2018,Halperin 2018,Randomized studies,1,134,,,,,,2,138,,,,,,Moderate,Mathyp,,,,,,,RCT,Preeclampsia or Eclampsia (Hypertensive Disorders),Safety - maternal,RCT,Moderate,13,Preeclampsia or Eclampsia (Hypertensive Disorders) (Safety - maternal) - RCT,,0.514925373,0.047243767,5.612341178,1,133,2,136,,,
417,Berenson 2016,Berenson 2016,Non-randomized studies,9,1109,,,,,,5,650,,,,,,Critical,MiscAE,,,,,,,NRS,Other Adverse Events,Safety - maternal,Observational,Critical,14,Other Adverse Events (Safety - maternal) - Observational,,1.055004509,0.355086117,3.134548095,9,1100,5,645,,,
1442,Glover 2020,Glover 2020,Non-randomized studies,968,7886,,,,,,386,4188,,,,,,Critical,MiscAE,,,,,,,NRS,Other Adverse Events,Safety - maternal,Observational,Critical,14,Other Adverse Events (Safety - maternal) - Observational,,1.331796757,1.190831523,1.489448815,968,6918,386,3802,,,
1555,Hall 2020,Hall 2020,Non-randomized studies,433,10710,,,,,,3316,131450,,,,,,Critical,MiscAE,,,,,,,NRS,Other Adverse Events,Safety - maternal,Observational,Critical,14,Other Adverse Events (Safety - maternal) - Observational,,1.602671426,1.452774132,1.76803513,433,10277,3316,128134,,,
1868,Jones 2021,Jones 2021,Non-randomized studies,0,77,,,,,,1,27,,,,,,Critical,MiscAE,,,,,,,NRS,Other Adverse Events,Safety - maternal,Observational,Critical,14,Other Adverse Events (Safety - maternal) - Observational,,0.11827957,0.004963388,2.818650617,0,77,1,26,,,
2944,Nguyen 2025,Nguyen 2025,Non-randomized studies,190,281,,,,,,126,204,,,,,,Critical,MiscAE,,,,,,,NRS,Other Adverse Events,Safety - maternal,Observational,Critical,14,Other Adverse Events (Safety - maternal) - Observational,,1.094729707,0.956552611,1.252866928,190,91,126,78,,,
1550,Haidara 2024,Haidara 2024,Randomized studies,38,133,,,,,,31,67,,,,,,Low,MiscAE,,,,,,,RCT,Other Adverse Events,Safety - maternal,RCT,Low,15,Other Adverse Events (Safety - maternal) - RCT,,0.617511521,0.425448817,0.89627815,38,95,31,36,,,
3201,Perrett 2020,Perrett 2020,Randomized studies,758,341,,,,,,360,346,,,,,,Low,MiscAE,,,,,,,RCT,Other Adverse Events,Safety - maternal,RCT,Low,15,Other Adverse Events (Safety - maternal) - RCT,,,,,758,-417,360,-14,,,
4167,VillarrealPerez 2017,VillarrealPerez 2017,Randomized studies,34,90,,,,,,28,81,,,,,,Some concerns,MiscAE,,,,,,,RCT,Other Adverse Events,Safety - maternal,RCT,Some concerns,15,Other Adverse Events (Safety - maternal) - RCT,,1.092857143,0.732493891,1.630507433,34,56,28,53,,,
13443,Hoang 2016,Hoang 2016,Randomized studies,23,52,,,,,,22,51,,,,,,High,MiscAE,,,,,,,RCT,Other Adverse Events,Safety - maternal,RCT,High,15,Other Adverse Events (Safety - maternal) - RCT,,1.02534965,0.661233482,1.589970765,23,29,22,29,,,
358,Barug 2019,Barug 2019,Randomized studies,5,58,,,,,,3,60,,,,,,Low,PgAE,,,,,,,RCT,Other Pregnancy-related Adverse Events,Safety - maternal,RCT,Low,16,Other Pregnancy-related Adverse Events (Safety - maternal) - RCT,,1.724137931,0.431535554,6.888543893,5,53,3,57,,,
1550,Haidara 2024,Haidara 2024,Randomized studies,5,133,,,,,,0,67,,,,,,Low,PgAE,,,,,,,RCT,Other Pregnancy-related Adverse Events,Safety - maternal,RCT,Low,16,Other Pregnancy-related Adverse Events (Safety - maternal) - RCT,,5.561797753,0.31212435,99.10663562,5,128,0,67,,,
3201,Perrett 2020,Perrett 2020,Randomized studies,41,341,,,,,,46,346,,,,,,Low,PgAE,,,,,,,RCT,Other Pregnancy-related Adverse Events,Safety - maternal,RCT,Low,16,Other Pregnancy-related Adverse Events (Safety - maternal) - RCT,,0.904373327,0.610173006,1.340424939,41,300,46,300,,,
3810,Sompagdee 2020,Sompagdee 2020,Randomized studies,4,87,,,,,,0,13,,,,,,Some concerns,PgAE,,,,,,,RCT,Other Pregnancy-related Adverse Events,Safety - maternal,RCT,Some concerns,16,Other Pregnancy-related Adverse Events (Safety - maternal) - RCT,,1.388571429,0.079122429,24.36895136,4,83,0,13,,,
13443,Hoang 2016,Hoang 2016,Randomized studies,2,52,,,,,,1,51,,,,,,High,PgAE,,,,,,,RCT,Other Pregnancy-related Adverse Events,Safety - maternal,RCT,High,16,Other Pregnancy-related Adverse Events (Safety - maternal) - RCT,,1.961538462,0.183509347,20.96696001,2,50,1,50,,,
374,Becerra-Culqui 2018,Becerra-Culqui 2018,Non-randomized studies,2232,39077,,,,,,2416,42916,,,,,,Critical,Placenta,,,,,,,NRS,"Other Placental Conditions (e.g., abruption)",Safety - maternal,Observational,Critical,17,"Other Placental Conditions (e.g., abruption) (Safety - maternal) - Observational",,1.014600991,0.959453068,1.072918733,2232,36845,2416,40500,,,
417,Berenson 2016,Berenson 2016,Non-randomized studies,36,1109,,,,,,19,650,,,,,,Critical,Placenta,,,,,,,NRS,"Other Placental Conditions (e.g., abruption)",Safety - maternal,Observational,Critical,17,"Other Placental Conditions (e.g., abruption) (Safety - maternal) - Observational",,1.110531062,0.642459355,1.919622197,36,1073,19,631,,,
358,Barug 2019,Barug 2019,Randomized studies,4,58,,,,,,0,60,,,,,,Low,Placenta,,,,,,,RCT,"Other Placental Conditions (e.g., abruption)",Safety - maternal,RCT,Low,18,"Other Placental Conditions (e.g., abruption) (Safety - maternal) - RCT",,9.307692308,0.512340315,169.0929517,4,54,0,60,,,
1550,Haidara 2024,Haidara 2024,Randomized studies,0,133,,,,,,3,67,,,,,,Low,Placenta,,,,,,,RCT,"Other Placental Conditions (e.g., abruption)",Safety - maternal,RCT,Low,18,"Other Placental Conditions (e.g., abruption) (Safety - maternal) - RCT",,0.07223114,0.003785295,1.378317285,0,133,3,64,,,
374,Becerra-Culqui 2018,Becerra-Culqui 2018,Non-randomized studies,2235,39077,,,,,,3855,42916,,,,,,Critical,Prebirth,,,,,,,NRS,Preterm Birth (Premature Delivery),Safety - maternal,Observational,Critical,19,Preterm Birth (Premature Delivery) (Safety - maternal) - Observational,,0.636723922,0.605504221,0.669553306,2235,36842,3855,39061,,,
375,Becerra-Culqui 2020,Becerra-Culqui 2020,Non-randomized studies,2392,41781,,,,,,3909,43826,,,,,,Critical,Prebirth,,,,,,,NRS,Preterm Birth (Premature Delivery),Safety - maternal,Observational,Critical,19,Preterm Birth (Premature Delivery) (Safety - maternal) - Observational,,0.641872115,0.611127571,0.674163352,2392,39389,3909,39917,,,
1778,Immink 2023,Immink 2023,Non-randomized studies,65,690,,,,,,168,2406,,,,,,Critical,Prebirth,,,,,,"Both were labeled as Immink 2023a, assuming same group; a - Vaccinated 20-24w GA",NRS,Preterm Birth (Premature Delivery),Safety - maternal,Observational,Critical,19,Preterm Birth (Premature Delivery) (Safety - maternal) - Observational,,1.349120083,1.026289018,1.773501387,65,625,168,2238,,,
4101,VandenBosch 2026,VandenBosch 2026,Non-randomized studies,178,2375,,,,,,92,923,,,,,,Critical,Prebirth,,,,,,,NRS,Preterm Birth (Premature Delivery),Safety - maternal,Observational,Critical,19,Preterm Birth (Premature Delivery) (Safety - maternal) - Observational,,0.75191762,0.591529946,0.955792874,178,2197,92,831,,,
4316,Winter 2017,Winter 2017,Non-randomized studies,1,38,,,,,,22,302,,,,,,Critical,Prebirth,,,,,,,NRS,Preterm Birth (Premature Delivery),Safety - maternal,Observational,Critical,19,Preterm Birth (Premature Delivery) (Safety - maternal) - Observational,,0.361244019,0.05010414,2.604520159,1,37,22,280,,,
VB2020,DeSilva 2017,DeSilva 2017,Non-randomized studies,426,45008,,,,,,2711,152556,,,,,,Serious,Prebirth,,,,,,,NRS,Preterm Birth (Premature Delivery),Safety - maternal,Observational,Serious,19,Preterm Birth (Premature Delivery) (Safety - maternal) - Observational,,0.532622685,0.481162222,0.589586862,426,44582,2711,149845,,,
